319.,1893.
320.,-0-
321.,1866.
322.,1889.
323.,1864.
324.,1900.
325.,1862.
326.,1869.
327.,1897.
328.,1855.
329.,1898.
330.,1863.
331.,1903.
332.,1870.
333.,1881.
334.,1881.
335.,1889.
336.,1860.
337.,1888.
338.,1864.
339.,1888.
340.,1859.
341.,1897.
342.,1879.
343.,1895.
344.,1850.
345.,1891.
346.,1851.
347.,1870.
348.,1896.
349.,1868.
350.,1896.
351.,1860.
352.,1870.
353.,1893.
354.,1866.
355.,1890.
356.,1864.
357.,1892.
358.,1862.
359.,1897.
360.,1857.
361.,1887.
362.,1855.
363.,1900.
364.,1853.
365.,1896.
366.,1865.
367.,1887.
368.,1856.
369.,1898.
370.,1853.
371.,1899.
372.,1863.
373.,1900.
374.,1856.
375.,1900.
376.,1853.
377.,1900.
378.,1866.
379.,1904.
380.,1863.
381.,1897.
382.,1866.
383.,1889.
384.,1859.
385.,1890.
386.,1864.
387.,1903.
388.,1868.
389.,1885.
390.,1861.
391.,1859.
392.,1858.
393.,1901.
394.,1852.
395.,1894.
396.,1867.
397.,1884.
398.,1851.
399.,1884.
400.,1855.
401.,1888.
402.,1868.
403.,1864.
404.,1889.
405.,1871.
406.,1881.
407.,1860.
408.,1898.
409.,1869.
410.,1904.
411.,1868.
412.,1898.
413.,1861.
414.,1882.
415.,1874.
416.,1884.
417.,1860.
418.,1887.
419.,1867.
420.,1865.
421.,1893.
422.,1870.
423.,1900.
424.,1870.
425.,1894.
426.,1860.
427.,1891.
428.,1855.
429.,1906.
430.,1858.
431.,1889.
432.,1866.
433.,1901.
434.,1868.
435.,1901.
436.,1858.
437.,1897.
438.,1865.
439.,1888.
440.,1866.
441.,1897.
442.,1853.
443.,1906.
444.,1872.
445.,1891.
446.,1877.
447.,1891.
448.,1871.
449.,1895.
450.,1873.
451.,1885.
452.,1873.
453.,1894.
454.,1872.
455.,1891.
456.,1875.
457.,1877.
458.,1861.
459.,1871.
460.,1868.
461.,1903.
462.,1882.
463.,1886.
464.,1895.
465.,1866.
466.,1895.
467.,1865.
468.,1891.
469.,1868.
470.,1886.
471.,1866.
472.,1905.
473.,1869.
474.,1888.
475.,1868.
476.,1898.
477.,1867.
478.,1892.
479.,1872.
480.,1904.
481.,1865.
482.,1890.
483.,1895.
484.,1898.
485.,1875.
486.,1904.
487.,1852.
488.,1889.
489.,1874.
490.,1893.
491.,1872.
492.,1904.
493.,1870.
494.,1861.
495.,1879.
496.,1897.
497.,1870.
498.,1899.
499.,1869.
500.,1876.
501.,1877.
502.,1861.
503.,1902.
504.,1874.
505.,1864.
506.,1901.
507.,1873.
508.,1857.
509.,1857.
510.,1901.
511.,1869.
512.,1886.
513.,1844.
514.,1881.
515.,1857.
516.,1891.
517.,1866.
518.,1896.
519.,1854.
520.,1859.
521.,1881.
522.,1870.
523.,1891.
524.,1860.
525.,1881.
526.,1866.
527.,1895.
528.,1884.
529.,1869.
530.,1888.
531.,1864.
532.,1871.
533.,1897.
534.,1857.
535.,1898.
536.,1862.
537.,1852.
538.,1887.
539.,1869.
540.,1894.
541.,1884.
542.,1869.
543.,1858.
544.,1889.
545.,-0-
546.,1887.
547.,1868.
548.,1897.
549.,1874.
550.,1862.
551.,1900.
552.,1874.
553.,1890.
554.,1861.
555.,1901.
556.,1866.
557.,1893.
558.,1906.
559.,1854.
560.,1891.
561.,1847.
562.,1856.
563.,1858.
564.,1885.
565.,1874.
566.,1860.
567.,1869.
568.,1900.
569.,1857.
570.,1891.
571.,1869.
572.,1859.
573.,1863.
574.,1900.
575.,1847.
576.,1889.
577.,1885.
578.,1851.
579.,1858.
580.,1862.
581.,1885.
582.,1860.
583.,1846.
584.,1871.
585.,1880.
586.,1854.
587.,1882.
588.,1864.
589.,1881.
590.,1851.
591.,1864.
592.,1873.
593.,1862.
594.,1864.
595.,1859.
596.,1875.
597.,1853.
598.,1884.
599.,1856.
600.,1862.
601.,1884.
602.,1861.
603.,1878.
604.,1846.
605.,1878.
606.,1889.
607.,1842.
608.,1862.
609.,1890.
610.,1865.
611.,1891.
612.,1872.
613.,1890.
614.,1855.
615.,1869.
616.,1875.
617.,1881.
618.,1857.
619.,1873.
620.,1889.
621.,1861.
622.,1856.
623.,1880.
624.,1850.
625.,1846.
626.,1861.
627.,1872.
628.,1860.
629.,1852.
630.,1858.
631.,1889.
632.,1848.
633.,1852.
634.,1876.
635.,1861.
636.,1857.
637.,1886.
638.,1849.
639.,1853.
640.,1886.
641.,1866.
642.,1881.
643.,1866.
644.,1866.
645.,1863.
646.,1889.
647.,1868.
648.,1891.
649.,1861.
650.,1892.
651.,1861.
652.,1881.
653.,1860.
654.,1891.
655.,1889.
656.,1855.
657.,1918.
658.,1856.
659.,1882.
660.,1860.
661.,1874.
662.,1850.
663.,1868.
664.,1872.
665.,1861.
666.,1872.
667.,1867.
668.,1881.
669.,1864.
670.,1862.
671.,1880.
672.,1855.
673.,1869.
674.,1873.
675.,1873.
676.,1887.
677.,1860.
678.,1878.
679.,1854.
680.,1874.
681.,1881.
682.,1864.
683.,1885.
684.,1880.
685.,1853.
686.,1879.
687.,1872.
688.,1891.
689.,1862.
690.,1873.
691.,1864.
692.,1881.
693.,1856.
694.,1871.
695.,1862.
696.,1853.
697.,1889.
698.,1881.
699.,1855.
700.,1880.
701.,1881.
702.,1857.
703.,1858.
704.,1880.
705.,1855.
706.,1862.
707.,1852.
708.,1876.
709.,1863.
710.,1877.
711.,1900.
712.,1865.
713.,1883.
714.,1852.
715.,1885.
716.,1856.
717.,1883.
718.,1859.
719.,1883.
720.,1873.
721.,1887.
722.,1860.
723.,1884.
724.,1853.
725.,1890.
726.,1872.
727.,1858.
728.,1880.
729.,1862.
730.,1884.
731.,1870.
732.,1869.
733.,1895.
734.,1857.
735.,1899.
736.,1853.
737.,1898.
738.,1862.
739.,1892.
740.,1879.
741.,1860.
742.,1893.
743.,1857.
744.,1866.
745.,1895.
746.,1865.
747.,1876.
748.,1858.
749.,1866.
750.,1895.
751.,1854.
752.,1897.
753.,1859.
754.,1890.
755.,1861.
756.,1896.
757.,1860.
758.,1866.
759.,1859.
760.,1869.
761.,1862.
762.,1883.
763.,1852.
764.,1862.
765.,1892.
766.,1870.
767.,1888.
768.,1866.
769.,1876.
770.,1867.
771.,1885.
772.,1865.
773.,1864.
774.,1894.
775.,1866.
776.,1891.
777.,1866.
778.,1894.
779.,1862.
780.,1891.
781.,1889.
782.,1882.
783.,1848.
784.,1867.
785.,1892.
786.,1874.
787.,1864.
788.,1866.
789.,1867.
790.,1880.
791.,1900.
792.,1867.
793.,1890.
794.,1864.
795.,1870.
796.,1897.
797.,1856.
798.,1894.
799.,1847.
800.,1871.
801.,1868.
802.,1877.
803.,1861.
804.,1877.
805.,1868.
806.,1896.
807.,1866.
808.,1875.
809.,1854.
810.,1893.
811.,1860.
812.,1861.
813.,1894.
814.,1871.
815.,1884.
816.,1856.
817.,1867.
818.,1878.
819.,1859.
820.,1891.
821.,1866.
822.,1879.
823.,1883.
824.,1853.
825.,1893.
826.,1857.
827.,1896.
828.,1888.
829.,1857.
830.,1862.
831.,1854.
832.,1893.
833.,1889.
834.,1858.
835.,1885.
836.,1858.
837.,1892.
838.,1899.
839.,1861.
840.,1888.
841.,1847.
842.,1860.
843.,1889.
844.,1855.
845.,1895.
846.,1855.
847.,1896.
848.,1851.
849.,1877.
850.,1892.
851.,1856.
852.,1901.
853.,1864.
854.,1897.
855.,1848.
856.,1896.
857.,1863.
858.,1897.
859.,1860.
860.,1884.
861.,1862.
862.,1884.
863.,1851.
864.,1898.
865.,1871.
866.,1870.
867.,1862.
868.,1884.
869.,1852.
870.,1853.
871.,1870.
872.,1895.
873.,1860.
874.,1877.
875.,1865.
876.,1920.
877.,1859.
878.,1882.
879.,1887.
880.,1863.
881.,1891.
882.,1850.
883.,1857.
884.,1860.
885.,1880.
886.,1853.
887.,1884.
888.,1856.
889.,1881.
890.,1867.
891.,1889.
892.,1867.
893.,1862.
894.,1867.
895.,1880.
896.,1891.
897.,1865.
898.,1891.
899.,1869.
900.,1866.
901.,1885.
902.,1875.
903.,1869.
904.,1874.
905.,1869.
906.,1880.
907.,1899.
908.,1863.
909.,1871.
910.,1861.
911.,1868.
912.,1896.
913.,1873.
914.,1889.
915.,1880.
916.,1872.
917.,1882.
918.,1897.
919.,1874.
920.,1893.
921.,1863.
922.,1884.
923.,1876.
924.,1902.
925.,1860.
926.,1908.
927.,1888.
928.,1863.
929.,1870.
930.,1898.
931.,1922.
932.,1894.
933.,1883.
934.,1877.
935.,1867.
936.,1864.
937.,1896.
938.,1850.
939.,1896.
940.,1864.
941.,1879.
942.,1862.
943.,1878.
944.,1898.
945.,1870.
946.,1878.
947.,1858.
948.,1868.
949.,1871.
950.,1878.
951.,1884.
952.,1885.
953.,1861.
954.,1881.
955.,1895.
956.,1895.
957.,1878.
958.,1881.
959.,1873.
960.,1868.
961.,1872.
962.,1876.
963.,1895.
964.,1867.
965.,1871.
966.,1869.
967.,1885.
968.,1869.
969.,1873.
970.,1866.
971.,1875.
972.,1881.
973.,1881.
974.,1872.
975.,1864.
976.,1898.
977.,1862.
978.,1881.
979.,1860.
980.,1856.
981.,1870.
982.,1917.
983.,1875.
984.,1892.
985.,1894.
986.,1872.
987.,1869.
988.,1908.
989.,1903.
990.,1928.
991.,1869.
992.,1860.
993.,1865.
994.,1870.
995.,-0-
996.,1871.
997.,1867.
998.,1873.
999.,1883.
1000.,1861.
1001.,1867.
1002.,1861.
1003.,1892.
1004.,1869.
1005.,1859.
1006.,1872.
1007.,1872.
1008.,1874.
1009.,1867.
1010.,1888.
1011.,1910.
1012.,1891.
1013.,-0-
1014.,1883.
1015.,1873.
1016.,1870.
1017.,1873.
1018.,1866.
1019.,1899.
1020.,1873.
1021.,1852.
1022.,1880.
1023.,1871.
1024.,1887.
1025.,-0-
1026.,1884.
1027.,1862.
1028.,1878.
1029.,1863.
1030.,1855.
1031.,1883.
1032.,1887.
1033.,1841.
1034.,1871.
1035.,1879.
1036.,1883.
1037.,1911.
1038.,1912.
1039.,1841.
1040.,1875.
1041.,1872.
1042.,1871.
1043.,1856.
1044.,1932.
1045.,1874.
1046.,1895.
1047.,1856.
1048.,1870.
1049.,1910.
1050.,1856.
1051.,1870.
1052.,1885.
1053.,1879.
1054.,1868.
1055.,1903.
1056.,1854.
1057.,1865.
1058.,1881.
1059.,1870.
1060.,1875.
1061.,1889.
1062.,1890.
1063.,1887.
1064.,1881.
1065.,1867.
1066.,1886.
1067.,1868.
1068.,1869.
1069.,1860.
1070.,1861.
1071.,1897.
1072.,1898.
1073.,1912.
1074.,1867.
1075.,1864.
1076.,1912.
1077.,1892.
1078.,1907.
1079.,1865.
1080.,1864.
1081.,1870.
1082.,1876.
1083.,1858.
1084.,1851.
1085.,1856.
1086.,1886.
1087.,1862.
1088.,1898.
1089.,1893.
1090.,1917.
1091.,1894.
1092.,1890.
1093.,1902.
1094.,1876.
1095.,1875.
1096.,1870.
1097.,1872.
1098.,1900.
1099.,1873.
1100.,1905.
1101.,1872.
1102.,1892.
1103.,1892.
1104.,1914.
1105.,1885.
1106.,1901.
1107.,1948.
1108.,1902.
1109.,1870.
1110.,1881.
1111.,1901.
1112.,1922.
1113.,1917.
1114.,1885.
1115.,1860.
1116.,1880.
1117.,1875.
1118.,1869.
1119.,1891.
1120.,1869.
1121.,1859.
1122.,1898.
1123.,1907.
1124.,1897.
1125.,1910.
1126.,1872.
1127.,1869.
1128.,1885.
1129.,1891.
1130.,1903.
1131.,1889.
1132.,1913.
1133.,1852.
1134.,1872.
1135.,1925.
1136.,1909.
1137.,1917.
1138.,1863.
1139.,1896.
1140.,1874.
1141.,1909.
1142.,1887.
1143.,1902.
1144.,1898.
1145.,1893.
1146.,1873.
1147.,1874.
1148.,1849.
1149.,1856.
1150.,1867.
1151.,1875.
1152.,1877.
1153.,1900.
1154.,1877.
1155.,1878.
1156.,1912.
1157.,1862.
1158.,1882.
1159.,1870.
1160.,1918.
1161.,1873.
1162.,1872.

