"evening","NY36A","491","N","N"," "," ","i∫vn±øΩn","MS",102
"evening","NY36B","492","N","N","c. 6 PM"," ","i∫vn±øÓ","MS",103
"night","NY36B","492","N","N"," "," ","n•æ±øt","MS",103
"evening","NY37A","493","N","N"," "," ","i∫vn±øÓ","MS",104
"night","NY37A","493","N","N"," "," ","n•±øt","MS",104
"evening","NY37B","494","N","N","c. 6 PM"," ","i∫vn±øÓ","MS",105
"night","NY37B","494","N","N"," "," ","n•Ω±ø´t","MS",105
"evening","NY37C!","495!","N","N","c. 7 PM"," ","i∫vn±øÓ","MS",106
"night","NY37C!","495!","N","N"," "," ","na´æ±øt","MS",106
"night","NY38A","497(*)","N","N"," "," ","n•±øt","MS",107
"evening","NY38A","497(*)","N","N","c. 7 PM"," ","i∫vn±øÓ","MS",107
"night","NY38B","498","N","N"," "," ","n•Ω±øt","MS",108
"evening","NY38B","498","N","N","c. 7 PM"," ","i∫vn±øÓ","MS",108
"NA","NY38C"," "," ","N"," "," "," ","MS",109
"evening","NY39A","499","N","N","c. 6 PM, or sunset"," ","i∫vn±øÓ","MS",110
"night","NY39A","499","N","N"," "," ","na´æ±øt","MS",110
"night","NY39B","500","N","N"," "," ","n•±øt","MS",111
"evening","NY39B","500","N","N","c. 6 PM"," ","i∫vn±øΩn","MS",111
"evening","NY40A","501","N","N","c. 6 PM"," ","i∫vn±øÓ","MS",112
"night","NY40A","501","N","N"," "," ","nµ´±øt","MS",112
"night","NY40B","502","N","N"," "," ","na´æ±øt","MS",113
"evening","NY40B","502","N","N","6 PM"," ","i∫vn±øÓ","MS",113
"evening","NY41","504","N","N","c. 6 PM"," ","Âi∫vn±øÓ","MS",114
"night","NY41","504","N","N"," "," ","n•±ø´t","MS",114
"night","NY42A","505","N","N"," "," ","n•∫±ø´t","MS",115
"evening","NY42A","505","N","N","c. 6 PM"," ","i∫vn±øÓ","MS",115
"night","NY42B","506","N","N"," "," ","n•Ω±øt","MS",116
"NA","NY43A","507"," ","N"," "," "," ","MS",117
"evening","NY43B","507b","N","N","c. 6 PM"," ","i∫vn±øÓ","MS",118
"night","NY43B","507b","N","N"," "," ","n•±ø´t","MS",118
"night","NY43C!","508!","N","N"," "," ","na´æ±ø´t","MS",119
"evening","NY43C!","508!","N","N","c. 7 PM"," ","i∫vn±øÓ","MS",119
"night","NY44A","511","N","N"," "," ","n•±ø´t","MS",120
"evening","NY44A","511","N","N","c. 6 PM"," ","i∫vn±øÓ","MS",120
"evening","NY44B","512","N","N","c. 6 PM"," ","i∫vn±øÓ","MS",121
"night","NY44B","512","N","N"," "," ","n•æ±øt","MS",121
"night","NY45A","513a","N","N"," ","CNV","nµ´±øt","MS",122
"last night","NY45A","513a","O","N"," ","CNV","Âl·s$ın•´±øt","MS",122
"evening","NY45A","513a","N","N","at dusk"," ","iΩivn±øºÓ","MS",122
"good night","NY45A","513a","I","N"," ","CNV","ıgπd$Ânµ´º±øt","MS",122
"night","NY45B","513b","N","N"," ","CNV","n•Ω±øt","MS",123
"Saturday night","NY45B","513b","O","N"," ","CNV","ıs·tê¥d±´æ$Ân•±øt","MS",123
"at night","NY45B","513b","Q","N"," ","CNV","∞t$Ân•Ω±øt","MS",123
"night","NY45C","513c","N","N"," ","CNV","n•Ω±øt","MS",124
"evening","NY45D!","513d!","N","N"," "," ","Â±ivn±øÓ","MS",125
"good evening","NY45D!","513d!","I","N"," "," ","ıgπd$ÂiΩivn±øºÓ","MS",125
"good night","NY45D!","513d!","I","N"," "," ","gπd$Ânµº±øt","MS",125
"evening","NY46A","515a","N","N"," ","CNV","iΩi‚n±øÓ","MS",126
"night","NY46A","515a","N","N"," ","CNV","nµ´º±øt","MS",126
"evening","NY46A","515a","N","N"," "," ","ÂiΩivn±øºÓ","MS",126
"good night","NY46A","515a","I","N"," "," ","ıgπ{d}$Ânµ´º±øt","MS",126
"evening","NY46B","515b","N","N"," "," ","iΩivn±øn","MS",127
"good evening","NY46C","515c","I","N","6 PM"," ","gπ›ºd$iΩivn±ø´ºÓ","MS",128
"good night","NY46C","515c","I","N"," "," ","gπ›d$Âna´∫±øt","MS",128
"good night","NY46C","515c","I","N"," "," ","gπd$Âna´æ±´t","MS",128
"good evening","NY46C","515c","I","N","6 PM"," ","gπ´d$±iΩvn±ø´ºÓ","MS",128
"evening","NY47A","517(*)","N","N","after dark"," ","ÂiΩivn±øºn","MS",129
"good night","NY47A","517(*)","I","N","""both comin' and goin'¢"," ","gπd$Ân•´±øt","MS",129
"good evening","NY47A","517(*)","I","N"," "," ","gπd$ÂiΩivn±øºÓ","MS",129
"good night","NY47A","517(*)","I","N","""both comin' and goin'¢"," ","gπd$Ân•Ω±øt","MS",129
"night","NY47B","518","N","N"," "," ","n•±øt","MS",130
"evening","NY47B","518","N","N","c. 6 PM"," ","i∫vn±øÓ","MS",130
"evening","NY48A","519a","N","N"," "," ","iΩivn±øºn","MS",131
"night","NY48A","519a","N","N"," "," ","Ân•´±øt","MS",131
"good night","NY48A","519a","I","N"," "," ","gπ›d$Ân∞Ω±øt","MS",131
"good evening","NY48A","519a","I","N"," "," ","gπd$ÂiΩæivn±øn","MS",131
"NR","NY48B","519b"," ","N"," "," "," ","MS",132
"night","NY48C","519c","N","N"," ","CNV","na˛´±øt","MS",133
"evening","NY48C","519c","N","N"," ","CNV","iΩivn±øÓ","MS",133
"good night","NY48C","519c","I","N"," "," ","ıgπd$Ânaæ∫±øt","MS",133
"evening","NY48D","519d","N","N"," "," ","Â±´ivn±øÓ","MS",134
"at night","NY48D","519d","Q","N"," ","CNV","∞t$Ân•´±øt","MS",134
"good evening","NY48D","519d","I","N"," "," ","gπÂÒiΩivn±øÓ","MS",134
"good night","NY48D","519d","I","N"," "," ","gπ›ºd$Ân•±øΩt","MS",134
"NR","NY49A","520"," ","N"," "," "," ","MS",135
"NA","NY49B","521"," ","N"," "," "," ","MS",136
"night","NY49C","522a","N","N","after 9 PM"," ","n•´±øt","MS",137
"at night","NY49C","522a","N","N","after 9 PM"," ","∞t$Ân•Ω±øt","MS",137
"good night","NY49C","522a","I","N","on leaving"," ","gπºd$Ân•´±øt","MS",137
"evening","NY49C","522a","N","N","6 PM to midnight"," ","i{i´}vn±øÓ","MS",137
"evening","NY49C","522a","N","N","6 PM to midnight"," ","i{i´}vn±øºÓ","MS",137
"evening","NY49D","522b","N","N"," "," ","i{i´}vn±øÓ","MS",138
"night","NY49D","522b","N","N"," "," ","n•´±øt","MS",138
"good night","NY49D","522b","I","N"," "," ","gπd$n•´±øt","MS",138
"night","NY50A","523","N","N"," ","CNV","na´±øt","MS",139
"evening","NY50A","523","N","N"," "," ","±´ivn±øÓ","MS",139
"good night","NY50A","523","I","N"," "," ","ıgπd$Ân•Ω±øºt","MS",139
"good evening","NY50A","523","I","N"," "," ","ıgπ›´ºd$Â±ivn±øºÓ","MS",139
"night","NY50B","524","N","N"," ","CNV","naæ±øt","MS",140
"evening","NY50B","524","N","N"," "," ","iΩivn±øn","MS",140
"last night","NY50B","524","O","N"," ","CNV","ÂÏ·s$ına´±øt","MS",140
"good evening","NY50B","524","I","N"," "," ","gπºd$Â±´ivn±øn","MS",140
"good night","NY50B","524","I","N"," "," ","ıgπd$Ânaæ±øt","MS",140
"midnight","NY51A","525a","N","Y"," ","INA/CNV","Âm±ædın•Ω±øt","MS",141
"good evening","NY51A","525a","I","N"," "," ","gπd$ÂiΩivn±øºÓ","MS",141
"good night","NY51A","525a","I","N"," ","CNV","ıgπd$Ân•Ω±øt","MS",141
"this evening","NY51A","525a","O","N"," ","CNV","‰±øs$ÂiΩivn±øºÓ","MS",141
"night","NY51B","525b","N","N"," ","CNV","n•±øt","MS",142
"evening","NY51B","525b","N","N"," "," ","±øivn±øÓ","MS",142
"good night","NY51B","525b","I","N"," "," ","ıgπøî´d$Ânaæ±øt","MS",142
"nights","NY51C","525c","N","N"," ","CNV","n•±øts","MS",143
"evenings","NY51C","525c","N","N"," ","CNV","iΩivn±øºnz","MS",143
"good night","NY51C","525c","I","N"," "," ","gπd$Ân•∫±øt","MS",143
"nights","NY51D","525d","N","N"," ","CNV","n•Ω±øts","MS",144
