"threw a stone","PA7D!","76!","E","N"," "," "," ","MS",257," ","1"
"throwed a stone","PA8A","77","E","N"," "," "," ","MS",258," ","1"
"threw a stone","PA8B","78","E","N"," "," "," ","MS",259," ","1"
"threw a stone","PA8C","79","E","N"," "," "," ","MS",260," ","1"
"threw a stone","PA8D!","80!","E","N"," "," "," ","MS",261," ","1"
"throwed a rock","PA9A","83","E","N"," "," "," ","MS",262," ","1"
"throwed a stone","PA9B","83b","E","N"," "," "," ","MS",263," ","1"
"threw a stone","PA9C!","84!","E","N"," "," "," ","MS",264," ","1"
"threw stone","PA10","87","E","N"," "," "," ","MS",265," ","1"
"threw a stone","PA11A","89","E","N"," "," "," ","MS",266," ","1"
"throwed a stone","PA11B","90(*)","E","N"," "," "," ","MS",267," ","1"
"throwed stone","PA12A","91","E","N"," "," "," ","MS",268," ","1"
"threw a stone","PA12B","92","E","N"," "," "," ","MS",269," ","1"
"throwed a stone","PA13A","93","E","N"," "," "," ","MS",270," ","1"
"threw a rock","PA13B","94","E","N"," "," "," ","MS",271," ","1"
"throwed a stone","PA14A","95(*)","E","N"," "," "," ","MS",272," ","1"
"threw a rock","PA14B","96","E","N"," "," "," ","MS",273," ","1"
"throwed a stone","PA14C","95X","E","N"," "," "," "," ",274," ","1"
"threw a stone","PA15A","99","E","N"," "," "," ","MS",275," ","1"
"threw a stone","PA15B","99b","E","N"," "," "," ","MS",276," ","1"
"threw a stone","PA15C!","100!","E","N"," "," "," ","MS",277," ","1"
"throw a stone","PA16A","101","E","N","preterite (past tense)"," "," ","MS",278," ","1"
"threw a stone","PA16B","102","E","N"," "," "," ","MS",279," ","1"
"throwed a stone","PA16C","103","E","N"," "," "," ","MS",280," ","1"
"throwed a stone","PA17A","105","E","N"," "," "," ","MS",281," ","1"
"threw a rock","PA17B","106","E","N"," "," "," ","MS",282," ","1"
"threw a stone","PA18A","107","E","N"," "," "," ","MS",283," ","1"
"threw a rock","PA18B!","108!","E","N"," "," "," ","MS",284," ","1"
"throwed a stone","PA19A","113","E","N"," "," "," ","MS",285," ","1"
"threw a stone","PA19B","114","E","N"," "," "," ","MS",286," ","1"
"throwed a stone","PA20A","115","E","N"," "," "," ","MS",287," ","1"
"threw a stone","PA20B","116","E","N"," "," "," ","MS",288," ","1"
"throwed a stone","PA21A","117","E","N"," "," "," ","MS",289," ","1"
"threw a stone","PA21B","118","E","N"," "," "," ","MS",290," ","1"
"threw a stone","PA22A","119","E","N"," "," "," ","MS",291," ","1"
"threw a rock","PA22B","120","E","N"," "," "," ","MS",292," ","1"
"threw a stone","PA23A","121","E","N"," "," "," ","MS",293," ","1"
"throwed a stone","PA23B","122","E","N"," "," "," ","MS",294," ","1"
"throwed a stone","PA24A","123","E","N"," "," "," ","MS",295," ","1"
"threw a rock","PA24B","124","E","N"," "," "," ","MS",296," ","1"
"threw rock","PA25A","125","E","N"," "," "," ","MS",297," ","1"
"threw a rock","PA25B","126","E","N"," "," "," ","MS",298," ","1"
"threw a stone","PA26A","127","E","N"," "," "," ","MS",299," ","1"
"threw a stone","PA26B","128","E","N"," "," "," ","MS",300," ","1"
"throwed a stone","PA27A","131","E","N"," "," "," ","MS",301," ","1"
"threw a stone","PA27B","132","E","N"," "," "," ","MS",302," ","1"
"throwed a stone","PA28A","135","E","N"," "," "," ","MS",303," ","1"
"threw a stone","PA28B!","136!","E","N"," "," "," ","MS",304," ","1"
"threw a stone","PA29A","139(*)","E","N"," "," "," ","MS",305," ","1"
"threw a rock","PA29B","140","E","N"," "," "," ","MS",306," ","1"
"throwed a stone","PA30A","143","E","N"," "," "," ","MS",307," ","1"
"threw a stone","PA30B","144","E","N"," "," "," ","MS",308," ","1"
"threw a stone","PA31A","145","E","N"," "," "," ","MS",309," ","1"
"threw a stone","PA31B","146","E","N"," "," "," ","MS",310," ","1"
"throwed a rock","PA32A","147","E","N"," "," "," ","MS",311," ","1"
"threw a stone","PA32B","148","E","N"," "," "," ","MS",312," ","1"
"throwed a stone","PA33A","151","E","N"," "," "," ","MS",313," ","1"
"throwed a rock","PA33B","152","E","N"," "," "," ","MS",314," ","1"
"threw a stone","PA34A","155","E","N"," "," "," ","MS",315," ","1"
"threw a rock","PA34B","156","E","N"," "," "," ","MS",316," ","1"
"threw a stone","PA34C!","155b!","E","N"," "," "," ","MS",317," ","1"
"throwed a stone","PA35A","157","E","N"," "," "," ","MS",318," ","1"
"throwed a stone","PA35B","158(*)","E","N"," "," "," ","MS",319," ","1"
"threw a stone","PA35C","158X","E","N"," "," "," "," ",320," ","1"
"throwed a stone","PA36A","159","E","N"," "," "," ","MS",321," ","1"
"threw a rock","PA36B","160","E","N"," "," "," ","MS",322," ","1"
"cast a rock","PA37A","161(*)","E","N"," "," "," ","MS",323," ","1"
"threw a stone","PA37B","162","E","N"," "," "," ","MS",324," ","1"
"throwed a stone","PA37C","161X","E","N"," "," "," "," ",325," ","1"
"throwed a stone","PA38A","163","E","N"," "," "," ","MS",326," ","1"
"threw a stone","PA38B","164","E","N"," "," "," ","MS",327," ","1"
"threw a rock","PA39A","165","E","N"," "," "," ","MS",328," ","1"
"throwed a rock","PA39B","166","E","N"," "," "," ","MS",329," ","1"
"threw a stone","PA40A","167","E","N"," "," "," ","MS",330," ","1"
"throwed a stone","PA40B","168","E","N"," "," "," ","MS",331," ","1"
"throwed a stone","PA41A","171","E","N"," "," "," ","MS",332," ","1"
"threw a stone","PA41B","172","E","N"," "," "," ","MS",333," ","1"
"threw a rock","PA42A","175","E","N"," "," "," ","MS",334," ","1"
"throwed a dornick","PA42B","176","E","N"," "," "," ","MS",335," ","1"
"throwed a stone","PA43A","177","E","N"," "," "," ","MS",336," ","1"
"throwed a stone","PA43B","178","E","N"," "," "," ","MS",337," ","1"
"threw a stone","PA44A","179","E","N"," "," "," ","MS",338," ","1"
"threw a stone","PA44B","180","E","N"," "," "," ","MS",339," ","1"
"threw a rock","PA45A","181","E","N"," "," "," ","MS",340," ","1"
"threw a rock","PA45B","182","E","N"," "," "," ","MS",341," ","1"
"threw a stone","PA46A","185","E","N"," "," "," ","MS",342," ","1"
"throwed a rock","PA46B","186","E","N"," "," "," ","MS",343," ","1"
"throwed a stone","PA47A","189","E","N"," "," "," ","MS",344," ","1"
"threw a stone","PA47B","190","E","N"," "," "," ","MS",345," ","1"
"threw stone","PA48A","191","E","N"," "," "," ","MS",346," ","1"
"threw a rock","PA48B","192","E","N"," "," "," ","MS",347," ","1"
"threw a rock","PA48C","193","E","N"," "," "," ","MS",348," ","1"
"threw a stone","PA49A","194","E","N"," "," "," ","MS",349," ","1"
"throwed a stone","PA49B","195","E","N"," "," "," ","MS",350," ","1"
"throwed stone","PA50A","196","E","N"," "," "," ","MS",351," ","1"
"threw a stone","PA50B","197","E","N"," "," "," ","MS",352," ","1"
"threw a stone","PA50C!","198!","E","N"," "," "," ","MS",353," ","1"
"threw a stone","PA51A","199","E","N"," "," "," ","MS",354," ","1"
"threw a stone","PA51B","200","E","N"," "," "," ","MS",355," ","1"
"throwed a stone","PA52A","201","E","N"," "," "," ","MS",356," ","1"
"threw a stone","PA52B!","202!","E","N"," "," "," ","MS",357," ","1"
"throwed stone","PA53A","203","E","N"," "," "," ","MS",358," ","1"
"threw a rock","PA53B","204","E","N"," "," "," ","MS",359," ","1"
"throwed a stone","PA54A","205","E","N"," "," "," ","MS",360," ","1"
"threw a stone","PA54B","206","E","N"," "," "," ","MS",361," ","1"
"throwed a stone","PA55A","207","E","N"," "," "," ","MS",362," ","1"
"threw a stone","PA55B","208","E","N"," "," "," ","MS",363," ","1"
"throwed a stone","PA56A","211(*)","E","N"," "," "," ","MS",364," ","1"
"threw a rock","PA56B","212","E","N"," "," "," ","MS",365," ","1"
"threw a stone","PA57A","213","E","N"," "," "," ","MS",366," ","1"
"threw a stone","PA57B","214","E","N"," "," "," ","MS",367," ","1"
"throwed a rock","PA58A","215","E","N"," "," "," ","MS",368," ","1"
"threw a stone","PA58B","216","E","N"," "," "," ","MS",369," ","1"
"throwed a stone","PA59A","219","E","N"," "," "," ","MS",370," ","1"
"threw a rock","PA59B","220","E","N"," "," "," ","MS",371," ","1"
"threw a stone","PA60A","221","E","N"," "," "," ","MS",372," ","1"
"threw a stone","PA60B","222","E","N"," "," "," ","MS",373," ","1"
"throwed a rock","PA61A","223","E","N"," "," "," ","MS",374," ","1"
"threw a rock","PA61B","224","E","N"," "," "," ","MS",375," ","1"
"throwed a stone","PA62A","229","E","N"," "," "," ","MS",376," ","1"
"throwed a stone","PA62B","230","E","N"," "," "," ","MS",377," ","1"
"threw a rock","PA63A","231","E","N"," "," "," ","MS",378," ","1"
"threw a stone","PA63B","232","E","N"," "," "," ","MS",379," ","1"
"threw a rock","PA64A","233","E","N"," "," "," ","MS",380," ","1"
"threw a stone","PA64B","234","E","N"," "," "," ","MS",381," ","1"
"throwed a stone","PA65A","237","E","N"," "," "," ","MS",382," ","1"
"throwed a stone","PA65B","238","E","N"," "," "," ","MS",383," ","1"
"throwed a stone","PA66A","239","E","N"," "," "," ","MS",384," ","1"
"throwed a stone","PA66B","240","E","N"," "," "," ","MS",385," ","1"
"throwed a stone","PA67A","243","E","N"," "," "," ","MS",386," ","1"
"throwed a rock","PA67B","244","E","N"," "," "," ","MS",387," ","1"
"threw a stone","WV1!","88!","E","N"," "," "," ","MS",388," ","1"
"threw a stone","WV2","89","E","N"," "," "," ","MS",389," ","1"
"throwed a stone","WV3","91","E","N"," "," "," ","MS",390," ","1"
"throwed a rock","WV4A","92","E","N"," "," "," ","MS",391," ","1"
